i,K_path,Q0_path,Q1_true,Q1_model,active_surface,branch_sign_eff,t_path,s_path
782,3.0263795780536731e+02,4.4824570993569878e+01,1.9736905128855394e+01,1.9736904890429663e+01,blue,1.0000000000000000e+00,1.7373126439946859e+02,1.2890669340589872e+02
783,3.0263795780536731e+02,4.4824570993569878e+01,1.9736905128855373e+01,1.9736904890429663e+01,blue,1.0000000000000000e+00,1.7373126439946859e+02,1.2890669340589872e+02
784,3.0263795780536736e+02,4.4824570993569907e+01,1.9736905128855366e+01,1.9736905039441048e+01,blue,1.0000000000000000e+00,1.7373126439946864e+02,1.2890669340589872e+02
785,3.0263795780536742e+02,4.4824570993569836e+01,1.9736905128855376e+01,1.9736904994737564e+01,blue,1.0000000000000000e+00,1.7373126439946861e+02,1.2890669340589881e+02
786,3.0263795780536742e+02,4.4824570993569836e+01,1.9736905128855359e+01,1.9736904994737564e+01,blue,1.0000000000000000e+00,1.7373126439946861e+02,1.2890669340589881e+02
787,3.0263795780536742e+02,4.4824570993569850e+01,1.9736905128855383e+01,1.9736904994737564e+01,blue,1.0000000000000000e+00,1.7373126439946864e+02,1.2890669340589878e+02
788,3.0263795780536742e+02,4.4824570993569857e+01,1.9736905128855380e+01,1.9736904726516663e+01,blue,1.0000000000000000e+00,1.7373126439946864e+02,1.2890669340589878e+02
789,3.0263795780536748e+02,4.4824570993569814e+01,1.9736905128855383e+01,1.9736904786121080e+01,blue,1.0000000000000000e+00,1.7373126439946864e+02,1.2890669340589884e+02
790,3.0263795780536753e+02,4.4824570993569857e+01,1.9736905128855376e+01,1.9736905084144304e+01,blue,1.0000000000000000e+00,1.7373126439946870e+02,1.2890669340589884e+02
791,3.0263795780536759e+02,4.4824570993569829e+01,1.9736905128855380e+01,1.9736904920231190e+01,blue,1.0000000000000000e+00,1.7373126439946870e+02,1.2890669340589889e+02
792,3.0263795780536759e+02,4.4824570993569836e+01,1.9736905128855394e+01,1.9736904920231190e+01,blue,1.0000000000000000e+00,1.7373126439946873e+02,1.2890669340589886e+02
793,3.0263795780536759e+02,4.4824570993569807e+01,1.9736905128855366e+01,1.9736905173550760e+01,blue,1.0000000000000000e+00,1.7373126439946870e+02,1.2890669340589889e+02
794,3.0263795780536759e+02,4.4824570993569836e+01,1.9736905128855373e+01,1.9736904920231190e+01,blue,1.0000000000000000e+00,1.7373126439946873e+02,1.2890669340589886e+02
795,3.0263795780536759e+02,4.4824570993569829e+01,1.9736905128855380e+01,1.9736904920231190e+01,blue,1.0000000000000000e+00,1.7373126439946870e+02,1.2890669340589889e+02
796,3.0263795780536759e+02,4.4824570993569836e+01,1.9736905128855369e+01,1.9736904920231190e+01,blue,1.0000000000000000e+00,1.7373126439946873e+02,1.2890669340589886e+02
797,3.0263795780536759e+02,4.4824570993569836e+01,1.9736905128855380e+01,1.9736904920231190e+01,blue,1.0000000000000000e+00,1.7373126439946873e+02,1.2890669340589886e+02
798,3.0263795780536759e+02,4.4824570993569857e+01,1.9736905128855359e+01,1.9736905128847447e+01,blue,1.0000000000000000e+00,1.7373126439946873e+02,1.2890669340589886e+02
799,3.0263795780536759e+02,4.4824570993569864e+01,1.9736905128855362e+01,1.9736905128847447e+01,blue,1.0000000000000000e+00,1.7373126439946873e+02,1.2890669340589886e+02
800,3.0263795780536759e+02,4.4824570993569878e+01,1.9736905128855373e+01,1.9736904920231190e+01,blue,1.0000000000000000e+00,1.7373126439946873e+02,1.2890669340589886e+02
801,3.0263795780536759e+02,4.4824570993569900e+01,1.9736905128855401e+01,1.9736904920231190e+01,blue,1.0000000000000000e+00,1.7373126439946876e+02,1.2890669340589884e+02
802,3.0263795780536759e+02,4.4824570993569878e+01,1.9736905128855359e+01,1.9736904920231190e+01,blue,1.0000000000000000e+00,1.7373126439946873e+02,1.2890669340589886e+02
803,3.0263795780536771e+02,4.4824570993569765e+01,1.9736905128855376e+01,1.9736905590783046e+01,blue,1.0000000000000000e+00,1.7373126439946873e+02,1.2890669340589898e+02
804,3.0263795780536788e+02,4.4824570993569914e+01,1.9736905128855373e+01,1.9736905307660642e+01,blue,1.0000000000000000e+00,1.7373126439946890e+02,1.2890669340589898e+02
805,3.0263795780536793e+02,4.4824570993569850e+01,1.9736905128855398e+01,1.9736905635485506e+01,blue,1.0000000000000000e+00,1.7373126439946890e+02,1.2890669340589903e+02
806,3.0263795780536799e+02,4.4824570993569893e+01,1.9736905128855359e+01,1.9736905277857808e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.2890669340589903e+02
807,3.0263795780536805e+02,4.4824570993569850e+01,1.9736905128855330e+01,1.9736905441769842e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.2890669340589909e+02
808,3.0263795780536805e+02,4.4824570993569850e+01,1.9736905128855359e+01,1.9736905441769842e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.2890669340589909e+02
809,3.0263795780536810e+02,4.4824570993569900e+01,1.9736905128855373e+01,1.9736905203351263e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2890669340589909e+02
810,3.0263912304113165e+02,4.4823405757806370e+01,1.9737054839354943e+01,1.9736697525980425e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2890785864166264e+02
811,3.0265640526013811e+02,4.4806123538799888e+01,1.9739282261538737e+01,1.9733609486711067e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2892514086066910e+02
812,3.0267370142888393e+02,4.4788827370054094e+01,1.9741516482023922e+01,1.9730507864653170e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2894243702941492e+02
813,3.0270902996681218e+02,4.4753498832125850e+01,1.9741015653769985e+01,1.9724141377735727e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2897776556734317e+02
814,3.0274743455582797e+02,4.4715094243110052e+01,1.9740069060678273e+01,1.9717173058009600e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2901617015635895e+02
815,3.0278585335830786e+02,4.4676675440630163e+01,1.9739123086658950e+01,1.9710151127172459e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2905458895883885e+02
816,3.0282428082644174e+02,4.4638247972496281e+01,1.9738178285235097e+01,1.9703077661132944e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2909301642697272e+02
817,3.0286271577751933e+02,4.4599813021418669e+01,1.9737234730999628e+01,1.9695952943782892e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2913145137805031e+02
818,3.0290971153126191e+02,4.4552817267676062e+01,1.9732394632607139e+01,1.9687173232047179e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.2917844713179292e+02
819,3.0296378773842417e+02,4.4498741060513794e+01,1.9724421471864648e+01,1.9676978690837281e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.2923252333895519e+02
820,3.0302067532708941e+02,4.4441853471848574e+01,1.9715591594535507e+01,1.9666148864212381e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.2928941092762042e+02
821,3.0307788916530473e+02,4.4384639633633263e+01,1.9706661582775119e+01,1.9655147826707584e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.2934662476583574e+02
822,3.0313510759186926e+02,4.4327421207068745e+01,1.9697729891136632e+01,1.9644037189281597e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2940384319240025e+02
823,3.0319232940002570e+02,4.4270199398912318e+01,1.9688796845302754e+01,1.9632817401595936e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2946106500055669e+02
824,3.0324955343032519e+02,4.4212975368612845e+01,1.9679862717868993e+01,1.9621490515548864e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2951828903085618e+02
825,3.0330677859930495e+02,4.4155750199633083e+01,1.9670927765343620e+01,1.9610055356976353e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2957551419983594e+02
826,3.0336400389594598e+02,4.4098524902992068e+01,1.9661992228886984e+01,1.9598514277546577e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2963273949647697e+02
827,3.0344778113758991e+02,4.4014747661348132e+01,1.9654520974930922e+01,1.9581427287549197e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2971651673812090e+02
828,3.0354986118066040e+02,4.3912667618277617e+01,1.9645392794592077e+01,1.9560303187268893e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2981859678119139e+02
829,3.0365210283435033e+02,4.3810425964587679e+01,1.9636230637086825e+01,1.9538812059738952e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.2992083843488132e+02
830,3.0376843213198367e+02,4.3694096666954337e+01,1.9619756997461653e+01,1.9513958957107754e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.3003716773251466e+02
831,3.0391543556586214e+02,4.3547093233075856e+01,1.9586946462195140e+01,1.9481948355367741e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.3018417116639313e+02
832,3.0406278558702155e+02,4.3399743211916437e+01,1.9553999832774984e+01,1.9449193639885699e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.3033152118755257e+02
833,3.0421037289374550e+02,4.3252155905192467e+01,1.9520962347116214e+01,1.9415723193915404e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.3047910849427652e+02
834,3.0435817958082282e+02,4.3104349218115154e+01,1.9487840288849192e+01,1.9381547658702154e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.3062691518135384e+02
835,3.0450618927275917e+02,4.2956339526178780e+01,1.9454639427473438e+01,1.9346674567422873e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.3077492487329019e+02
836,3.0465438667864686e+02,4.2808142120291073e+01,1.9421365178036147e+01,1.9311116744685684e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3092312227917790e+02
837,3.0482581165760411e+02,4.2636717141333840e+01,1.9372148246322418e+01,1.9269194464380327e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.3109454725813512e+02
838,3.0506042737242706e+02,4.2402101426510875e+01,1.9279521288555419e+01,1.9210468073475717e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3132916297295810e+02
839,3.0530367059223732e+02,4.2158858206700586e+01,1.9189630253133220e+01,1.9147965031372770e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3157240619276837e+02
840,3.0555400197640506e+02,4.1908526822532828e+01,1.9102178050722415e+01,1.9081961698987904e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3182273757693611e+02
841,3.0580504770465024e+02,4.1657481094287633e+01,1.9014375728937829e+01,1.9014096967642992e+01,blue,1.0000000000000000e+00,1.7373126439946893e+02,1.3207378330518131e+02
842,3.0605674999229080e+02,4.1405778806647056e+01,1.8926246023176155e+01,1.8944415209107298e+01,blue,1.0000000000000000e+00,1.7373126439946893e+02,1.3232548559282188e+02
843,3.0630905974557851e+02,4.1153469053359373e+01,1.8837813438891843e+01,1.8872954096146977e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3257779534610955e+02
844,3.0656193149088199e+02,4.0900597308055914e+01,1.8749100689628118e+01,1.8799754896143931e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3283066709141303e+02
845,3.0681532316082649e+02,4.0647205638111423e+01,1.8660128788356509e+01,1.8724859796736474e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3308405876135754e+02
846,3.0707221170135580e+02,4.0390317097582127e+01,1.8568594104277420e+01,1.8647389493282482e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3334094730188684e+02
847,3.0739197823976326e+02,4.0070550559174684e+01,1.8447708562687314e+01,1.8548848782329721e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.3366071384029428e+02
848,3.0772150751219453e+02,3.9741021286743397e+01,1.8328592215591698e+01,1.8444926292723530e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3399024311272558e+02
849,3.0805202036795237e+02,3.9410508430985551e+01,1.8209044562085690e+01,1.8338355237039458e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3432075596848341e+02
850,3.0838342908191129e+02,3.9079099717026615e+01,1.8089100807712473e+01,1.8229222767083378e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3465216468244233e+02
851,3.0871567524928940e+02,3.8746853549648492e+01,1.7968788179618453e+01,1.8117609866995032e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3498441084982045e+02
852,3.0904874184786081e+02,3.8413786951077086e+01,1.7848832468403366e+01,1.8003583503609470e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3531747744839186e+02
853,3.0938594487240528e+02,3.8076583926532642e+01,1.7737675744771643e+01,1.7886039538094373e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3565468047293632e+02
854,3.0976035343592861e+02,3.7702175363009289e+01,1.7609561656394153e+01,1.7753143418111428e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3602908903645965e+02
855,3.1013770539647953e+02,3.7324823402458350e+01,1.7480065212884085e+01,1.7616768735360587e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3640644099701058e+02
856,3.1051552377825334e+02,3.6947005020684564e+01,1.7350385427077796e+01,1.7477881909707811e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3678425937878438e+02
857,3.1089391894389138e+02,3.6568609855046525e+01,1.7220464827508675e+01,1.7336536856252373e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3716265454442242e+02
858,3.1127296059087138e+02,3.6189568208066518e+01,1.7090253877195359e+01,1.7192797602565214e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3754169619140242e+02
859,3.1167438245081604e+02,3.5788146348121842e+01,1.6946121905635071e+01,1.7038333621171866e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3794311805134708e+02
860,3.1212398243321115e+02,3.5338546365726728e+01,1.6771992465948244e+01,1.6862736764824639e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.3839271803374220e+02
861,3.1257380851958851e+02,3.4888720279349343e+01,1.6597799092080997e+01,1.6684460062550706e+01,blue,1.0000000000000000e+00,1.7373126439946893e+02,1.3884254412011958e+02
862,3.1302422794373018e+02,3.4438300855207672e+01,1.6423286544823963e+01,1.6503505875267855e+01,blue,1.0000000000000000e+00,1.7373126439946893e+02,1.3929296354426126e+02
863,3.1347520435717496e+02,3.3987324441762901e+01,1.6248472802536220e+01,1.6320027268854496e+01,blue,1.0000000000000000e+00,1.7373126439946893e+02,1.3974393995770603e+02
864,3.1402094312100184e+02,3.3441585677936011e+01,1.6013243471905231e+01,1.6095127638592182e+01,blue,1.0000000000000000e+00,1.7373126439946893e+02,1.4028967872153291e+02
865,3.1458396633103416e+02,3.2878562467903713e+01,1.5767029469954517e+01,1.5860060692298909e+01,blue,1.0000000000000000e+00,1.7373126439946893e+02,1.4085270193156524e+02
866,3.1515011567443321e+02,3.2312413124504644e+01,1.5519753305984773e+01,1.5620836469411223e+01,blue,1.0000000000000000e+00,1.7373126439946893e+02,1.4141885127496428e+02
867,3.1573318732724920e+02,3.1729341471688635e+01,1.5270414338814904e+01,1.5371742650477849e+01,blue,1.0000000000000000e+00,1.7373126439946893e+02,1.4200192292778027e+02
868,3.1631766980688212e+02,3.1144858992055738e+01,1.5020613888839469e+01,1.5119546076075984e+01,blue,1.0000000000000000e+00,1.7373126439946893e+02,1.4258640540741320e+02
869,3.1690279757114303e+02,3.0559731227794856e+01,1.4770859696262416e+01,1.4864825783028301e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.4317153317167407e+02
870,3.1748853941250894e+02,2.9973989386428958e+01,1.4521227983254086e+01,1.4607839581709221e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.4375727501303999e+02
871,3.1808951715489519e+02,2.9373011644042730e+01,1.4262916167499101e+01,1.4342342035127366e+01,blue,1.0000000000000000e+00,1.7373126439946896e+02,1.4435825275542624e+02
872,3.1876570717223967e+02,2.8696821626698274e+01,1.3962004838721901e+01,1.4041710881234032e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.4503444277277069e+02
873,3.1944341665985905e+02,2.8019112139078917e+01,1.3660232209436424e+01,1.3738705383880507e+01,blue,1.0000000000000000e+00,1.7373126439946898e+02,1.4571215226039007e+02
874,3.2012243354747829e+02,2.7340095251459701e+01,1.3357671351376869e+01,1.3433728180359005e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.4639116914800928e+02
875,3.2080263951761202e+02,2.6659889281325977e+01,1.3054392070080226e+01,1.3127130993484549e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.4707137511814301e+02
876,3.2148392793007230e+02,2.5978600868865712e+01,1.2750457469721887e+01,1.2819245159899118e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.4775266353060329e+02
877,3.2216620141887330e+02,2.5296327380064731e+01,1.2445925192753059e+01,1.2510383065889506e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.4843493701940429e+02
878,3.2284937122959627e+02,2.4613157569341734e+01,1.2140847799117170e+01,1.2200841520907183e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.4911810683012726e+02
879,3.2353305230210719e+02,2.3929476496830802e+01,1.1836822829397132e+01,1.1891035948512787e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.4980178790263818e+02
880,3.2428899973384443e+02,2.3173529065093568e+01,1.1505139880130651e+01,1.1548716938697773e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.5055773533437542e+02
881,3.2508591133549669e+02,2.2376617463441328e+01,1.1155752214298314e+01,1.1188417211554885e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.5135464693602768e+02
882,3.2588489979299766e+02,2.1577629005940384e+01,1.0805281158660192e+01,1.0828067620019318e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.5215363539352865e+02
883,3.2668823958446239e+02,2.0774289214475630e+01,1.0455971461653135e+01,1.0466939378411361e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.5295697518499338e+02
884,3.2752210771385700e+02,1.9940421085081038e+01,1.0100055799601140e+01,1.0093620941526162e+01,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.5379084331438798e+02
885,3.2836312266834602e+02,1.9099406130591994e+01,9.7409223286952127e+00,9.7189533229945724e+00,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.5463185826887701e+02
886,3.2920586620294472e+02,1.8256662595993323e+01,9.3809447155795116e+00,9.3456210484237445e+00,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.5547460180347571e+02
887,3.3012819029606879e+02,1.7334338502869272e+01,8.9914846438931768e+00,8.9397069290788309e+00,blue,1.0000000000000000e+00,1.7373126439946904e+02,1.5639692589659975e+02
888,3.3113496706918397e+02,1.6327561729754091e+01,8.5703960668822994e+00,8.5000983777070829e+00,blue,1.0000000000000000e+00,1.7373126439946904e+02,1.5740370266971493e+02
889,3.3214478439915951e+02,1.5317744399778547e+01,8.1480059249036234e+00,8.0630741191586495e+00,blue,1.0000000000000000e+00,1.7373126439946901e+02,1.5841351999969049e+02
890,3.3315750359433406e+02,1.4305025204604020e+01,7.7243683606167313e+00,7.6289637471048550e+00,blue,1.0000000000000000e+00,1.7373126439946904e+02,1.5942623919486502e+02
